devices,date,time_slot,kfz_h,sv_h
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,16-20,4987.0,1034.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,20-24,1288.0,390.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,00-04,402.0,251.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,04-08,3907.0,1245.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,08-12,6325.0,1818.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,12-16,5594.0,1540.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,16-20,4653.0,1068.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,20-24,1325.0,365.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,00-04,423.0,209.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,04-08,3865.0,1241.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,08-12,6165.0,1769.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,12-16,5888.0,1438.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,16-20,4361.0,902.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,20-24,1214.0,283.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,00-04,405.0,196.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,04-08,3237.0,1041.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,08-12,7285.0,1536.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,12-16,7684.0,1161.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,16-20,6726.0,920.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,20-24,2485.0,407.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,00-04,972.0,230.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,04-08,5778.5,971.5
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,08-12,11304.0,633.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,12-16,10282.0,368.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,16-20,6247.0,420.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,20-24,1803.0,272.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,00-04,488.0,112.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,04-08,1280.0,93.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,08-12,8005.0,94.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,12-16,9995.0,111.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,16-20,9723.0,240.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,20-24,2239.0,220.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,00-04,382.0,152.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,04-08,4106.0,971.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,08-12,6027.0,1465.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,12-16,4971.0,1118.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,16-20,4682.0,809.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,20-24,1111.0,316.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,00-04,398.0,220.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,04-08,3801.0,1130.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,08-12,5603.0,1738.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,12-16,5449.0,1419.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,16-20,5902.0,1094.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,20-24,1359.0,424.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,00-04,397.0,217.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,04-08,3845.0,1235.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,08-12,6078.0,1853.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,12-16,5791.0,1419.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,16-20,6694.0,1029.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,20-24,1520.0,386.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-09,00-04,448.0,227.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-09,04-08,3840.0,1271.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-09,08-12,6203.0,1823.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-09,12-16,6413.0,1480.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-09,16-20,6813.0,927.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-09,20-24,1553.0,282.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-10,00-04,430.0,206.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-10,04-08,3434.0,1099.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-10,08-12,7707.0,1466.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-10,12-16,8906.0,1151.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-10,16-20,8548.0,901.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-10,20-24,2879.0,468.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-11,00-04,930.0,234.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-11,04-08,6162.0,959.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-11,08-12,11486.0,577.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-11,12-16,11094.0,319.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-11,16-20,9389.0,440.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-11,20-24,2113.0,303.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-12,00-04,531.0,115.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-12,04-08,1411.0,72.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-12,08-12,8510.0,100.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-12,12-16,10781.0,103.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-12,16-20,10381.0,228.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-12,20-24,2649.0,177.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-13,00-04,397.0,187.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-13,04-08,4080.0,1038.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-13,08-12,6098.0,1484.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-13,12-16,5156.0,1102.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-13,16-20,5446.0,839.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-13,20-24,1180.0,305.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-14,00-04,389.0,216.0
