devices,date,time_slot,fbt
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,15:00-15:30,16.59
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,15:30-16:00,17.41
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,16:00-16:30,18.21
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,16:30-17:00,16.6
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,17:00-17:30,14.64
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,17:30-18:00,13.32
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,18:00-18:30,11.88
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,18:30-19:00,10.43
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,19:00-19:30,9.45
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,19:30-20:00,8.9
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,20:00-20:30,9.27
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,20:30-21:00,9.26
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,21:00-21:30,9.16
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,21:30-22:00,8.93
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,22:00-22:30,8.87
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,22:30-23:00,8.99
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,23:00-23:30,8.7
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-20,23:30-00:00,8.65
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,00:00-00:30,8.6
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,00:30-01:00,8.65
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,01:00-01:30,8.6
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,01:30-02:00,8.6
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,02:00-02:30,8.53
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,02:30-03:00,8.43
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,03:00-03:30,8.32
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,03:30-04:00,8.21
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,04:00-04:30,8.2
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,04:30-05:00,8.18
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,05:00-05:30,8.1
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,05:30-06:00,8.05
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,06:00-06:30,8.0
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,06:30-07:00,8.22
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,07:00-07:30,8.79
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,07:30-08:00,10.3
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,08:00-08:30,11.0
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,08:30-09:00,12.7
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,09:00-09:30,14.03
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,09:30-10:00,15.06
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,10:00-10:30,16.22
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,10:30-11:00,17.75
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,11:00-11:30,19.25
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,11:30-12:00,20.09
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,12:00-12:30,21.73
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,12:30-13:00,24.16
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,13:00-13:30,26.78
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,13:30-14:00,28.76
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,14:00-14:30,31.16
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,14:30-15:00,29.82
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,15:00-15:30,25.92
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,15:30-16:00,23.18
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,16:00-16:30,21.89
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,16:30-17:00,19.51
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,17:00-17:30,17.85
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,17:30-18:00,16.81
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,18:00-18:30,15.73
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,18:30-19:00,14.79
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,19:00-19:30,14.13
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,19:30-20:00,13.62
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,20:00-20:30,12.86
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,20:30-21:00,12.65
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,21:00-21:30,12.49
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,21:30-22:00,12.22
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,22:00-22:30,11.87
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,22:30-23:00,11.46
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,23:00-23:30,10.9
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-21,23:30-00:00,10.5
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,00:00-00:30,10.03
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,00:30-01:00,9.76
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,01:00-01:30,9.29
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,01:30-02:00,8.59
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,02:00-02:30,8.09
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,02:30-03:00,8.55
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,03:00-03:30,8.76
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,03:30-04:00,8.5
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,04:00-04:30,7.48
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,04:30-05:00,7.03
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,05:00-05:30,6.67
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,05:30-06:00,6.27
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,06:00-06:30,6.1
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,06:30-07:00,6.24
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,07:00-07:30,6.75
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,07:30-08:00,8.12
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,08:00-08:30,12.53
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,08:30-09:00,16.41
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,09:00-09:30,19.71
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,09:30-10:00,22.91
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,10:00-10:30,26.35
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,10:30-11:00,29.1
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,11:00-11:30,31.29
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,11:30-12:00,33.26
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,12:00-12:30,34.59
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,12:30-13:00,35.35
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,13:00-13:30,35.7
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,13:30-14:00,35.44
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,14:00-14:30,34.9
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,14:30-15:00,34.32
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,15:00-15:30,33.13
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,15:30-16:00,31.04
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,16:00-16:30,29.03
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,16:30-17:00,26.49
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,17:00-17:30,23.88
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,17:30-18:00,21.57
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,18:00-18:30,19.5
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,18:30-19:00,17.64
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,19:00-19:30,16.24
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,19:30-20:00,15.05
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,20:00-20:30,14.02
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,20:30-21:00,13.05
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,21:00-21:30,12.33
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,21:30-22:00,11.72
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,22:00-22:30,11.15
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,22:30-23:00,10.72
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,23:00-23:30,10.21
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-22,23:30-00:00,9.77
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,00:00-00:30,9.55
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,00:30-01:00,9.37
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,01:00-01:30,9.13
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,01:30-02:00,9.13
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,02:00-02:30,9.31
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,02:30-03:00,9.51
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,03:00-03:30,9.52
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,03:30-04:00,9.27
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,04:00-04:30,8.95
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,04:30-05:00,8.72
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,05:00-05:30,8.24
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,05:30-06:00,7.68
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,06:00-06:30,8.03
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,06:30-07:00,8.98
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,07:00-07:30,10.15
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,07:30-08:00,10.74
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,08:00-08:30,10.95
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,08:30-09:00,12.31
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,09:00-09:30,15.3
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,09:30-10:00,17.69
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,10:00-10:30,18.73
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,10:30-11:00,21.55
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,11:00-11:30,20.68
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,11:30-12:00,22.78
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,12:00-12:30,23.23
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,12:30-13:00,23.86
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,13:00-13:30,26.6
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,13:30-14:00,27.32
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,14:00-14:30,25.98
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,14:30-15:00,25.78
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,15:00-15:30,25.45
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,15:30-16:00,26.08
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,16:00-16:30,24.0
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,16:30-17:00,22.57
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,17:00-17:30,20.89
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,17:30-18:00,18.99
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,18:00-18:30,17.94
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,18:30-19:00,17.02
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,19:00-19:30,16.18
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,19:30-20:00,15.25
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,20:00-20:30,14.5
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,20:30-21:00,14.18
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,21:00-21:30,13.85
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,21:30-22:00,13.45
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,22:00-22:30,13.24
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,22:30-23:00,12.92
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,23:00-23:30,12.53
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-23,23:30-00:00,12.39
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,00:00-00:30,12.4
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,00:30-01:00,12.18
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,01:00-01:30,11.71
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,01:30-02:00,11.68
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,02:00-02:30,11.46
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,02:30-03:00,10.87
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,03:00-03:30,10.36
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,03:30-04:00,10.28
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,04:00-04:30,10.29
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,04:30-05:00,10.28
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,05:00-05:30,10.04
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,05:30-06:00,9.9
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,06:00-06:30,10.53
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,06:30-07:00,11.57
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,07:00-07:30,12.34
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,07:30-08:00,13.15
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,08:00-08:30,13.9
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,08:30-09:00,14.7
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,09:00-09:30,14.66
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,09:30-10:00,15.4
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,10:00-10:30,15.95
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,10:30-11:00,17.6
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,11:00-11:30,16.99
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,11:30-12:00,15.17
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,12:00-12:30,15.72
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,12:30-13:00,15.02
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-03-24,13:00-13:30,15.49
