datum,dow,month,week,is_weekend,is_friday,is_sunday,sin_week,cos_week,is_feiertag_by,is_feiertag_at,is_pre_feiertag_by,is_post_feiertag_by,is_pre_feiertag_at,is_post_feiertag_at,is_brueckentag_by,is_brueckentag_at,is_long_weekend_by,is_long_weekend_at,is_ferien_by,is_ferien_at,is_ferien_overlap,is_ferien_start_by,is_ferien_end_by,is_ferien_start_at,is_ferien_end_at,is_pre_ferien_weekend_by,is_pre_ferien_weekend_at,is_oktoberfest,is_messe_mch,is_dosierung
2024-10-27,6,10,43,1,0,1,-0.8854560256532101,0.464723172043768,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2024-10-28,0,10,44,0,0,0,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
2024-10-29,1,10,44,0,0,0,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-10-30,2,10,44,0,0,0,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-10-31,3,10,44,0,0,0,-0.822983865893657,0.5680647467311548,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
2024-11-01,4,11,44,0,1,0,-0.822983865893657,0.5680647467311548,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-02,5,11,44,1,0,0,-0.822983865893657,0.5680647467311548,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2024-11-03,6,11,44,1,0,1,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-04,0,11,45,0,0,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05,1,11,45,0,0,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-11-06,2,11,45,0,0,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-11-07,3,11,45,0,0,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-08,4,11,45,0,1,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-09,5,11,45,1,0,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-10,6,11,45,1,0,1,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-11,0,11,46,0,0,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-12,1,11,46,0,0,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-13,2,11,46,0,0,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2024-11-14,3,11,46,0,0,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-15,4,11,46,0,1,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-16,5,11,46,1,0,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17,6,11,46,1,0,1,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18,0,11,47,0,0,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19,1,11,47,0,0,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20,2,11,47,0,0,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
2024-11-21,3,11,47,0,0,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-22,4,11,47,0,1,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-23,5,11,47,1,0,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-24,6,11,47,1,0,1,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-25,0,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-26,1,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-27,2,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-11-28,3,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29,4,11,48,0,1,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30,5,11,48,1,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-01,6,12,48,1,0,1,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-02,0,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-03,1,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-04,2,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-05,3,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-06,4,12,49,0,1,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-07,5,12,49,1,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-08,6,12,49,1,0,1,-0.35460488704253595,0.9350162426854147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-09,0,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-10,1,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-11,2,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-12,3,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-13,4,12,50,0,1,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-14,5,12,50,1,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-15,6,12,50,1,0,1,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16,0,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17,1,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,2,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-19,3,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-20,4,12,51,0,1,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-21,5,12,51,1,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2024-12-22,6,12,51,1,0,1,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2024-12-23,0,12,52,0,0,0,6.432490598706546e-16,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
2024-12-24,1,12,52,0,0,0,6.432490598706546e-16,1.0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-12-25,2,12,52,0,0,0,6.432490598706546e-16,1.0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-12-26,3,12,52,0,0,0,6.432490598706546e-16,1.0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-12-27,4,12,52,0,1,0,6.432490598706546e-16,1.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-12-28,5,12,52,1,0,0,6.432490598706546e-16,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-12-29,6,12,52,1,0,1,6.432490598706546e-16,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-12-30,0,12,1,0,0,0,0.12053668025532305,0.992708874098054,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-12-31,1,12,1,0,0,0,0.12053668025532305,0.992708874098054,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2025-01-01,2,1,1,0,0,0,0.12053668025532305,0.992708874098054,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2025-01-02,3,1,1,0,0,0,0.12053668025532305,0.992708874098054,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2025-01-03,4,1,1,0,1,0,0.12053668025532305,0.992708874098054,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
2025-01-04,5,1,1,1,0,0,0.12053668025532305,0.992708874098054,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-05,6,1,1,1,0,1,0.12053668025532305,0.992708874098054,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-06,0,1,2,0,0,0,0.23931566428755774,0.970941817426052,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
2025-01-07,1,1,2,0,0,0,0.23931566428755774,0.970941817426052,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-08,2,1,2,0,0,0,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-09,3,1,2,0,0,0,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-10,4,1,2,0,1,0,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-11,5,1,2,1,0,0,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-12,6,1,2,1,0,1,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-13,0,1,3,0,0,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-14,1,1,3,0,0,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-15,2,1,3,0,0,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-16,3,1,3,0,0,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-17,4,1,3,0,1,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-18,5,1,3,1,0,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-19,6,1,3,1,0,1,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20,0,1,4,0,0,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-21,1,1,4,0,0,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-22,2,1,4,0,0,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-23,3,1,4,0,0,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-24,4,1,4,0,1,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-25,5,1,4,1,0,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-26,6,1,4,1,0,1,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-27,0,1,5,0,0,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-28,1,1,5,0,0,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-29,2,1,5,0,0,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-30,3,1,5,0,0,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-31,4,1,5,0,1,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,5,2,5,1,0,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-02,6,2,5,1,0,1,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-03,0,2,6,0,0,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-04,1,2,6,0,0,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-05,2,2,6,0,0,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-06,3,2,6,0,0,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-07,4,2,6,0,1,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-08,5,2,6,1,0,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-02-09,6,2,6,1,0,1,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-02-10,0,2,7,0,0,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2025-02-11,1,2,7,0,0,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-12,2,2,7,0,0,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-13,3,2,7,0,0,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-14,4,2,7,0,1,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-15,5,2,7,1,0,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2025-02-16,6,2,7,1,0,1,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17,0,2,8,0,0,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-18,1,2,8,0,0,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,2,2,8,0,0,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,3,2,8,0,0,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,4,2,8,0,1,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-22,5,2,8,1,0,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-23,6,2,8,1,0,1,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,0,2,9,0,0,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-25,1,2,9,0,0,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-26,2,2,9,0,0,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-27,3,2,9,0,0,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-28,4,2,9,0,1,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,5,3,9,1,0,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-03-02,6,3,9,1,0,1,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-03-03,0,3,10,0,0,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2025-03-04,1,3,10,0,0,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,2,3,10,0,0,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-06,3,3,10,0,0,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-07,4,3,10,0,1,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2025-03-08,5,3,10,1,0,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,6,3,10,1,0,1,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,0,3,11,0,0,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-11,1,3,11,0,0,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,2,3,11,0,0,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,3,3,11,0,0,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-14,4,3,11,0,1,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-15,5,3,11,1,0,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-16,6,3,11,1,0,1,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-17,0,3,12,0,0,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-18,1,3,12,0,0,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-19,2,3,12,0,0,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2025-03-20,3,3,12,0,0,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-21,4,3,12,0,1,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-22,5,3,12,1,0,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-23,6,3,12,1,0,1,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-24,0,3,13,0,0,0,1.0,-1.6081226496766366e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-25,1,3,13,0,0,0,1.0,-1.6081226496766366e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-26,2,3,13,0,0,0,1.0,-1.6081226496766366e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-27,3,3,13,0,0,0,1.0,-1.6081226496766366e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28,4,3,13,0,1,0,1.0,-1.6081226496766366e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29,5,3,13,1,0,0,1.0,-1.6081226496766366e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30,6,3,13,1,0,1,1.0,-1.6081226496766366e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-31,0,3,14,0,0,0,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,1,4,14,0,0,0,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02,2,4,14,0,0,0,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-03,3,4,14,0,0,0,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-04,4,4,14,0,1,0,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05,5,4,14,1,0,0,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06,6,4,14,1,0,1,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07,0,4,15,0,0,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08,1,4,15,0,0,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09,2,4,15,0,0,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-10,3,4,15,0,0,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-11,4,4,15,0,1,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-12,5,4,15,1,0,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2025-04-13,6,4,15,1,0,1,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
